,Datetime,headline,source,link
265,2025-05-09 09:26:53,"Exclusive-Nvidia modifies H20 chip for China to overcome US export controls, sources say",Reuters,https://www.investing.com/news/stock-market-news/exclusivenvidia-modifies-h20-chip-for-china-to-overcome-us-export-controls-sources-say-4035215
266,2025-05-09 07:42:16,"Futures muted, upcoming U.S.-China trade talks in focus - what’s moving markets",Investing.com,https://www.investing.com/news/economy-news/futures-muted-upcoming-uschina-trade-talks-in-focus--whats-moving-markets-4035417
267,2025-05-09 06:49:04,Be Semicond receives Investment Bank Analyst Rating Update,Investing.com,https://www.investing.com/news/pro/jpmorgan-initiates-coverage-of-be-semiconductor-at-overweight-with-a-price-target-of-12100-4035321
268,2025-05-09 05:53:45,TSMC April sales soar to record high as US tariff threat sparks order rush,Investing.com,https://www.investing.com/news/stock-market-news/tsmc-april-sales-soar-to-record-high-as-us-tariff-threat-sparks-order-rush-4035280
269,2025-05-08 23:06:06,Wall Street gains as first trade deal reached,Reuters,https://www.investing.com/news/economy-news/us-stock-futures-climb-on-hopes-of-first-trade-deal-since-tariff-pause-4031465
270,2025-05-08 21:21:48,"Equities rise with dollar, bond yields on trade optimism after US-UK deal",Reuters,https://www.investing.com/news/stock-market-news/shares-firm-on-hopes-for-trade-deals-dollar-tries-to-hold-postfed-bounce-4030807
271,2025-05-08 20:37:26,"AI execs say US must increase exports, improve infrastructure to beat China",Reuters,https://www.investing.com/news/stock-market-news/us-ai-execs-to-give-congress-policy-wishlist-for-beating-china-4031423
272,2025-05-08 12:03:15,Trump officials likely to allow Biden-era AI chip export rule to lapse - Jefferies,Investing.com,https://www.investing.com/news/stock-market-news/trump-officials-likely-to-allow-bidenera-ai-chip-export-rule-to-lapse--jefferies-4032342
273,2025-05-08 11:23:09,Arm shares slump as weak forecasts fuel investor worries,Reuters,https://www.investing.com/news/stock-market-news/arm-shares-slump-as-weak-forecasts-fuel-investor-worries-4031385
274,2025-05-08 10:06:02,Mega-cap tech names seem to be less impacted by tariffs than S&P peers - Jefferies,Investing.com,https://www.investing.com/news/stock-market-news/megacap-tech-names-seem-to-be-less-impacted-by-tariffs-than-sp-peers--jefferies-4031421
275,2025-05-08 09:10:51,"Taiwan April exports jump 30% ahead of U.S. tariffs, strong H1 seen",Reuters,https://www.investing.com/news/economic-indicators/taiwan-april-exports-jump-30-ahead-of-us-tariffs-strong-h1-seen-4031295
276,2025-05-07 22:58:05,TSX closes with gains amid U.S.-China trade deal optimism,Investing.com,https://www.investing.com/news/stock-market-news/tsx-futures-rise-amid-uschina-trade-deal-optimism-4027677
277,2025-05-07 22:10:51,Trump administration to rescind and replace Biden-era global AI chip export curbs,Reuters,https://www.investing.com/news/stock-market-news/trump-administration-will-rescind-bidenera-ai-chip-export-curbs-commerce-department-says-4029695
278,2025-05-07 20:35:05,U.S. stocks higher at close of trade; Dow Jones Industrial Average up 0.70%,Investing.com,https://www.investing.com/news/stock-market-news/us-stocks-higher-at-close-of-trade-dow-jones-industrial-average-up-070-4029891
279,2025-05-07 20:07:54,"Stock market today: S&P 500 ends higher after wild swings on Fed, trade news",Investing.com,https://www.investing.com/news/stock-market-news/us-stock-futures-rise-on-china-trade-talks-fed-rate-decision-in-focus-4026784
280,2025-05-07 19:59:13,Trump Rescinding Biden-era AI Diffusion Rule - US Commerce Spokesperson,Investing.com,https://www.investing.com/news/pro/trump-rescinding-bidenera-ai-diffusion-rule--us-commerce-spokesperson-432SI-4029670
281,2025-05-07 19:52:25,NVIDIA stock rises following plans to lift chip restrictions,Investing.com,https://www.investing.com/news/stock-market-news/nvidia-stock-rises-following-plans-to-lift-chip-restrictions-4029667
282,2025-05-07 19:43:12,Trump To Rescind Global Chip Curbs Amid AI Restrictions Debate - Bloomberg,Investing.com,https://www.investing.com/news/pro/trump-to-rescind-global-chip-curbs-amid-ai-restrictions-debate--bloomberg-432SI-4029662
283,2025-05-07 17:55:17,Trump: Might Be Easing Chip Policy Toward Gulf,Investing.com,https://www.investing.com/news/pro/trump-might-be-easing-chip-policy-toward-gulf-432SI-4029543
284,2025-05-07 17:46:01,"Cadence unveils new Nvidia-based supercomputer as it pushes into engineering, biotech software",Reuters,https://www.investing.com/news/stock-market-news/cadence-unveils-new-nvidiabased-supercomputer-as-it-pushes-into-engineering-biotechsoftware-4029484
285,2025-05-07 11:11:03,Amazon’s Bezos leads new investment in AI data company Toloka,Reuters,https://www.investing.com/news/stock-market-news/amazons-bezos-leads-new-investment-in-ai-data-company-toloka-4027727
286,2025-05-07 11:05:03,Super Micro Compu receives Investment Bank Analyst Rating Update,Investing.com,https://www.investing.com/news/pro/rosenblatt-maintains-super-micro-computer-at-buy-with-a-price-target-of-5000-4027666
287,2025-05-07 10:47:28,AMD raised to Buy: BofA says company has ’multiple growth cylinders’,Investing.com,https://www.investing.com/news/stock-market-news/amd-raised-to-buy-bofa-says-company-has-multiple-growth-cylinders-4027635
288,2025-05-07 10:31:03,Arm Holdings fiscal Q4 preview: Why is Wells Fargo cautious ahead of the report,Investing.com,https://www.investing.com/news/pro/arm-holdings-fiscal-q4-preview-why-is-wells-fargo-cautious-ahead-of-the-report-432SI-4027573
289,2025-05-07 00:12:27,AMD forecasts $1.5 billion revenue hit from US curbs on China chip exports,Reuters,https://www.investing.com/news/stock-market-news/chipmaker-amd-forecasts-secondquarter-revenue-above-estimates-4026034
290,2025-05-06 22:36:58,Super Micro forecasts fourth-quarter revenue below estimates; shares fall,Reuters,https://www.investing.com/news/stock-market-news/super-micro-cuts-annual-revenue-forecast-shares-fall-4026042
291,2025-05-06 20:05:51,NVIDIA’s Huang said not competing in China AI market would be ’tremendous loss’,Investing.com,https://www.investing.com/news/stock-market-news/nvidias-huang-said-not-competing-in-china-ai-market-would-be-tremendous-loss-4025937
292,2025-05-06 18:01:02,Here’s how much analysts think AMD may be hit by new U.S. chip export rules,Investing.com,https://www.investing.com/news/pro/heres-how-much-analysts-think-amd-may-be-hit-by-new-us-chip-export-rules-432SI-4025843
293,2025-05-06 17:06:10,ServiceNow and NVIDIA Fuel a New Class of Intelligent AI Agents Across the Enterprise,Investing.com,https://www.investing.com/news/assorted/servicenow-and-nvidia-fuel-a-new-class-of-intelligent-ai-agents-across-the-enterprise-432SI-4025794
294,2025-05-06 16:57:12,"Cisco shows quantum networking chip, opens new lab ",Reuters,https://www.investing.com/news/stock-market-news/cisco-shows-quantum-networking-chip-opens-new-lab-4025780
295,2025-05-06 13:25:48,"Musk’s xAI joins TWG Global, Palantir for AI push in financial sector",Reuters,https://www.investing.com/news/stock-market-news/musks-xai-joins-twg-global-palantir-for-ai-push-in-financial-sector-4025031
296,2025-05-06 13:01:03,Arista Q1 seen as de-risked ahead of earnings; focus shifts to 2H AI growth,Investing.com,https://www.investing.com/news/pro/arista-q1-seen-as-derisked-ahead-of-earnings-focus-shifts-to-2h-ai-growth-432SI-4024874
297,2025-05-06 12:49:08,"Market Will Go To New Lows Until Tariffs, Rates Change: Jones",Investing.com,https://www.investing.com/news/assorted/paul-tudor-jones-ai-poses-imminent-security-threat-432SI-4024803
298,2025-05-06 10:15:03,Tesla Motors receives Investment Bank Analyst Rating Update,Investing.com,https://www.investing.com/news/pro/morgan-stanley-maintains-tesla-at-overweight-with-a-price-target-of-41000-4023782
299,2025-05-06 08:12:22,Nvidia shares lower amid report of new U.S. bill targeting chip smuggling to China,Investing.com,https://www.investing.com/news/stock-market-news/nvidia-faces-new-us-bill-aimed-at-restricting-china-chip-smuggling-reuters-4023360
300,2025-05-06 03:21:58,Exclusive-US lawmaker targets Nvidia chip smuggling to China with new bill,Reuters,https://www.investing.com/news/world-news/exclusiveus-lawmaker-targets-nvidia-chip-smuggling-to-china-with-new-bill-4021449
301,2025-05-05 15:52:26,Factbox-Trump’s tariffs and threatened trade actions,Reuters,https://www.investing.com/news/stock-market-news/factboxtrumps-tariffs-and-threatened-trade-actions-4022496
302,2025-05-05 12:02:03,Piper says up to $9.8 billion of Nvidia data center revenue at risk in worst case,Investing.com,https://www.investing.com/news/stock-market-news/piper-says-up-to-98-billion-of-nvidia-data-center-revenue-at-risk-in-worst-case-4021878
303,2025-05-05 11:28:36,"Netflix, Disney drop premarket; Newmont rises",Investing.com,https://www.investing.com/news/stock-market-news/netflix-disney-drop-premarket-newmont-rises-4021759
304,2025-05-05 11:16:18,Piper Sandler maintains NVIDIA stock Overweight with $150 target,Investing.com,https://www.investing.com/news/analyst-ratings/piper-sandler-maintains-nvidia-stock-overweight-with-150-target-93CH-4021694
305,2025-05-05 11:01:42,"It’s time to revisit the AI trade, says Wells Fargo’s Harvey",Investing.com,https://www.investing.com/news/stock-market-news/its-time-to-revisit-the-ai-trade-says-wells-fargos-harvey-4021634
306,2025-05-05 10:35:04,Nvidia Corp receives Investment Bank Analyst Rating Update,Investing.com,https://www.investing.com/news/pro/piper-sandler-maintains-nvidia-at-overweight-with-a-price-target-of-15000-4021511
307,2025-05-05 09:49:25,"Nvidia leads decline in Magnificent Seven stocks, tech rally cools",Investing.com,https://www.investing.com/news/stock-market-news/nvidia-leads-decline-in-magnificent-seven-stocks-tech-rally-cools-93CH-4021422
308,2025-05-04 10:00:05,"5 big analyst AI moves: Apple downgraded, Nvidia gets a Sell rating, TSMC top pick",Investing.com,https://www.investing.com/news/stock-market-news/5-big-analyst-ai-moves-apple-downgraded-nvidia-gets-a-sell-rating-tsmc-top-pick-4020990
309,2025-05-04 08:00:14,Expert weighs in as U.S. vs. China AI race hits full steam,Investing.com,https://www.investing.com/news/stock-market-news/expert-weighs-in-as-us-vs-china-ai-race-hits-full-steam-4013768
310,2025-05-04 08:00:14,Expert weighs in as U.S. vs. China AI race hits full steam,Investing.com,https://www.investing.com/news/stock-market-news/expert-weighs-in-as-us-vs-china-ai-race-hits-full-steam-4013768
311,2025-05-03 12:30:16,Strategy’s Saylor Reveals Asset That Leaves Bitcoin in Dust This Year,U.Today,https://www.investing.com/news/cryptocurrency-news/strategys-saylor-reveals-asset-that-leaves-bitcoin-in-dust-this-year-4020964
312,2025-05-02 23:10:53,"Wall Street stocks buoyed by strong economic data, possible US-China trade talks",Reuters,https://www.investing.com/news/stock-market-news/futures-rise-on-signs-of-easing-trade-tensions-jobs-data-in-focus-4019430
313,2025-05-02 19:36:39,"Nvidia is working on China-tailored chips again after US export ban, The Information reports",Reuters,https://www.investing.com/news/stock-market-news/nvidia-is-working-on-chinatailored-chips-again-after-us-export-ban-the-information-reports-4020068
314,2025-05-02 13:37:14,Nvidia stock rises on China chip strategy,Investing.com,https://www.investing.com/news/stock-market-news/nvidia-stock-rises-on-china-chip-strategy-4020110
315,2025-05-02 13:04:07,Nvidia Is Again Working on China-Tailored Chips After U.S. Export Ban - The Information,Investing.com,https://www.investing.com/news/pro/nvidia-is-again-working-on-chinatailored-chips-after-us-export-ban--the-information-432SI-4020027
316,2025-05-02 11:26:03,Morning Bid: Buy in May?,Reuters,https://www.investing.com/news/commodities-news/morning-bid-buy-in-may-4019618
317,2025-05-01 23:21:43,"Stocks close sharply higher, lifted by Microsoft, Meta earnings",Reuters,https://www.investing.com/news/stock-market-news/us-stock-index-futures-bounce-as-microsoft-meta-jump-after-results-4015796
318,2025-05-01 23:11:58,"Apple, Amazon shares slip after hours; tech shares jump earlier",Reuters,https://www.investing.com/news/stock-market-news/us-techrelated-stocks-jump-after-microsoft-meta-platforms-results-4017656
319,2025-05-01 21:15:59,Trading Day: Tech tonic!,Reuters,https://www.investing.com/news/economy-news/trading-day-tech-tonic-4018272
320,2025-05-01 20:35:05,U.S. stocks higher at close of trade; Dow Jones Industrial Average up 0.21%,Investing.com,https://www.investing.com/news/stock-market-news/us-stocks-higher-at-close-of-trade-dow-jones-industrial-average-up-021-4017993
321,2025-05-01 20:17:01,"US stocks end higher on tech boost, yen slides on BOJ gloom",Reuters,https://www.investing.com/news/economy-news/stocks-stall-yen-slides-as-boj-adds-to-growth-gloom-4015767
322,2025-05-01 20:04:06,TSX closes in the red ahead of Apple and Amazon earnings,Investing.com,https://www.investing.com/news/stock-market-news/tsx-futures-point-down-during-chaotic-earnings-season-and-key-data-influx-4016921
323,2025-05-01 18:11:54,Nvidia raised concerns about Huawei’s growing AI capabilities with US lawmakers,Reuters,https://www.investing.com/news/stock-market-news/nvidia-raised-concerns-about-huaweis-growing-ai-capabilities-to-us-lawmakers-4017640
324,2025-05-01 17:31:54,Nvidia CEO discusses Huawei’s AI capabilities with U.S. lawmakers,Investing.com,https://www.investing.com/news/stock-market-news/nvidia-ceo-discusses-huaweis-ai-capabilities-with-us-lawmakers-93CH-4017638
325,2025-05-01 17:18:07,NVIDIA Discussed Concerns About Hauwei’s Growing Artificial Intelligence Capabilities With U.S. Lawmakers - Senior Congressional Staff,Investing.com,https://www.investing.com/news/pro/nvidia-discussed-concerns-about-hauweis-growing-artificial-intelligence-capabilities-with-us-lawmakers--senior-congressional-staff-432SI-4017631
326,2025-05-01 17:01:28,"Pain trade is index going higher, led by Mag 7 - Goldman Sachs",Investing.com,https://www.investing.com/news/pro/pain-trade-is-index-going-higher-led-by-mag-7--goldman-sachs-432SI-4017607
327,2025-05-01 15:17:07,US Weighs Easing Nvidia Chip Curbs On UAE As Trump Plans Visit - Bloomberg,Investing.com,https://www.investing.com/news/pro/us-weighs-easing-nvidia-chip-curbs-on-uae-as-trump-plans-visit--bloomberg-432SI-4017420
328,2025-05-01 13:50:40,"Big Tech’s fortunes diverge as AI powers cloud, tariffs hit consumer electronics",Reuters,https://www.investing.com/news/stock-market-news/big-techs-fortunes-diverge-as-ai-powers-cloud-tariffs-hit-consumer-electronics-4015874
329,2025-05-01 13:26:13,These are the top 10 April stock purchases on Robinhood U.K.,Investing.com,https://www.investing.com/news/stock-market-news/these-are-the-top-10-april-stock-purchases-on-robinhood-uk-4017005
330,2025-05-01 13:19:31,"NVIDIA stock up as Meta boosts AI capex, Microsoft datacenter demand not slowing",Investing.com,https://www.investing.com/news/stock-market-news/nvidia-stock-gains-as-meta-boosts-ai-capex-again-4014627
331,2025-05-01 09:01:27,"Microsoft and Meta boost premarket trading, Apple slips on court ruling",Investing.com,https://www.investing.com/news/stock-market-news/microsoft-and-meta-boost-premarket-trading-apple-slips-on-court-ruling-93CH-4015727
332,2025-05-01 04:11:17,"Microsoft forecasts strong growth for Azure cloud business, shares surge 7%",Reuters,https://www.investing.com/news/stock-market-news/microsoft-beats-quarterly-revenue-estimates-as-ai-shift-bolsters-cloud-demand-4014478
333,2025-05-01 01:06:04,Meta’s strong ad sales dampen tariff-induced fears,Reuters,https://www.investing.com/news/stock-market-news/meta-beats-estimates-for-firstquarter-revenue-4014515
334,2025-04-30 22:22:59,NVIDIA CEO Jensen Huang discusses U.S. chip investment at White House event,Investing.com,https://www.investing.com/news/stock-market-news/nvidia-ceo-jensen-huang-discusses-us-chip-investment-at-white-house-event-4015203
335,2025-04-30 21:26:39,"Meta, Microsoft reports lift AI-related stocks",Reuters,https://www.investing.com/news/stock-market-news/meta-microsoft-reports-lift-airelated-stocks-4014945
336,2025-04-30 21:12:03,NVIDIA Sets Conference Call for First-Quarter Financial Results,Investing.com,https://www.investing.com/news/press-releases/nvidia-sets-conference-call-for-firstquarter-financial-results-93CH-4014860
337,2025-04-30 20:32:50,Stocks log worst 100 day start since Nixon as Trump injects semi-permanent uncertainty,Reuters,https://www.investing.com/news/stock-market-news/stocks-log-worst-100-day-start-since-nixon-as-trump-injects-semipermanent-uncertainty-4014614
338,2025-04-30 19:51:41,"’No evidence’ SMCI’s weak guidance hurts NVIDIA, Navellier says",Investing.com,https://www.investing.com/news/stock-market-news/no-evidence-smcis-weak-guidance-hurts-nvidia-navellier-says-4014421
339,2025-04-30 18:30:34,FLOKI and Rice Robotics Launch AI Companion Robot With Token Rewards,Chainwire,https://www.investing.com/news/cryptocurrency-news/floki-and-rice-robotics-launch-ai-companion-robot-with-token-rewards-4014348
340,2025-04-30 16:56:11,ASM International shifts some manufacturing to US to escape tariffs,Reuters,https://www.investing.com/news/stock-market-news/asm-international-shifts-some-manufacturing-to-us-to-escape-tariffs-4014240
341,2025-04-30 16:06:36,"Seaport starts coverage of chip stocks, says sell Nvidia, buy Broadcom, AMD",Investing.com,https://www.investing.com/news/stock-market-news/seaport-starts-coverage-of-chip-stocks-says-sell-nvidia-buy-broadcom-amd-4014125
342,2025-04-30 15:50:59,"Nvidia CEO says Trump should revise AI chip export rules, Bloomberg News reports",Reuters,https://www.investing.com/news/stock-market-news/nvidia-ceo-says-trump-should-revise-ai-chip-export-rules-bloomberg-news-reports-4014082
343,2025-04-30 14:48:30,Nvidia CEO calls for revised AI export rules to boost global competitiveness,Investing.com,https://www.investing.com/news/stock-market-news/nvidia-ceo-calls-for-revised-ai-export-rules-to-boost-global-competitiveness-93CH-4013889
344,2025-04-30 14:29:07,NVIDIA’s Huang Says China Is ’Right Behind’ Us In Ai Development - CNBC,Investing.com,https://www.investing.com/news/pro/nvidias-huang-says-china-is-right-behind-us-in-ai-development--cnbc-432SI-4013854
345,2025-04-30 13:56:22,"Super Micro slumps on forecast cut, analysts downplay broader AI demand concerns",Reuters,https://www.investing.com/news/stock-market-news/super-micro-slumps-on-forecast-cut-analysts-downplay-broader-ai-demand-concerns-4012689
346,2025-04-30 13:18:09,Bernstein on Trump changing AI diffusion rules: ’Nothing is surprising anymore’,Investing.com,https://www.investing.com/news/stock-market-news/bernstein-on-trump-changing-ai-diffusion-rules-nothing-is-surprising-anymore-4013496
347,2025-04-30 12:26:06,Factbox-Foreign companies eye US expansion to lessen fallout from tariffs,Reuters,https://www.investing.com/news/stock-market-news/factboxforeign-companies-eye-us-expansion-to-lessen-fallout-from-tariffs-4013221
348,2025-04-30 11:56:00,Taiwan’s ASE: evaluating how it will support Nvidia’s $500 billion US plan,Reuters,https://www.investing.com/news/stock-market-news/taiwans-ase-evaluates-how-it-will-support-nvidias-500-billion-us-plan-4012719
349,2025-04-30 11:46:05,Nvidia stock gets a rare Sell rating on Wall Street as AI push is ’priced in’,Investing.com,https://www.investing.com/news/stock-market-news/nvidia-stock-gets-a-rare-sell-rating-on-wall-street-as-ai-push-is-priced-in-4013034
350,2025-04-30 11:24:07,Deepseek Releases New Math AI Model - Bloomberg,Investing.com,https://www.investing.com/news/pro/deepseek-releases-new-math-ai-model--bloomberg-432SI-4012915
351,2025-04-30 11:12:03,Nvidia Corp receives Investment Bank Analyst Rating Update,Investing.com,https://www.investing.com/news/pro/seaport-global-securities-initiates-coverage-of-nvidia-at-sell-with-a-price-target-of-10000-4012723
352,2025-04-30 11:11:02,Adv Micro Device receives Investment Bank Analyst Rating Update,Investing.com,https://www.investing.com/news/pro/seaport-global-securities-initiates-coverage-of-amd-at-buy-with-a-price-target-of-11000-4012724
353,2025-04-30 10:13:22,Tarnished Magnificent 7 stocks rebound faces test with earnings,Reuters,https://www.investing.com/news/stock-market-news/tarnished-magnificent-7-stocks-rebound-faces-test-with-earnings-4012568
354,2025-04-30 09:45:55,Taiwan unexpectedly raises 2025 full-year GDP forecast on strong tech demand,Reuters,https://www.investing.com/news/economic-indicators/taiwan-q1-preliminary-gdp-grows-fastest-in-a-year-on-exports-surge-4012174
355,2025-04-30 08:40:41,Chip designer MediaTek unable to give full-year outlook given tariff uncertainty,Reuters,https://www.investing.com/news/stock-market-news/chip-designer-mediatek-unable-to-give-fullyear-outlook-given-tariff-uncertainty-4012198
356,2025-04-30 07:55:36,"Samsung says trade turmoil raises chip business volatilities, may hit phone demand",Reuters,https://www.investing.com/news/stock-market-news/samsung-electronics-operating-profit-rises-slightly-in-q1-4011683
357,2025-04-30 05:42:30,Huawei delivers advanced AI chip cluster to China clients after Nvidia curbs - FT,Investing.com,https://www.investing.com/news/stock-market-news/huawei-delivers-advanced-ai-chip-cluster-to-china-clients-after-nvidia-curbs--ft-4011835
358,2025-04-30 02:10:23,TSMC breaks ground on third chip facility in Arizona,Investing.com,https://www.investing.com/news/stock-market-news/tsmc-breaks-ground-on-third-chip-facility-in-arizona-4011725
359,2025-04-29 23:16:16,Intel attracts interest for test chips using new manufacturing process,Reuters,https://www.investing.com/news/stock-market-news/intel-attracts-interest-for-test-chips-using-new-manufacturing-process-4010781
360,2025-04-29 23:01:24,"Server maker Super Micro fans AI spending worries with cuts to revenue, profit estimates",Reuters,https://www.investing.com/news/stock-market-news/server-maker-super-micro-cuts-thirdquarter-results-forecast-4011346
361,2025-04-29 21:26:05,TSX finishes higher after Liberals win parliamentary elections,Investing.com,https://www.investing.com/news/stock-market-news/tsx-edges-higher-after-liberals-win-parliamentary-elections-4010829
362,2025-04-29 21:00:40,"NVIDIA, Dell fall after-hours after SMCI’s Q3 warning",Investing.com,https://www.investing.com/news/stock-market-news/nvidia-dell-fall-afterhours-after-smcis-q3-warning-4011383
363,2025-04-29 19:31:14,"Exclusive-Trump officials eye changes to Biden’s AI chip export rule, sources say",Reuters,https://www.investing.com/news/stock-market-news/exclusivetrump-officials-eye-changes-to-bidens-ai-chip-export-rule-sources-say-4010966
364,2025-04-29 19:28:46,Nvidia stock dips amid Reuters report on AI chip export rule review,Investing.com,https://www.investing.com/news/stock-market-news/nvidia-stock-dips-amid-reuters-report-on-ai-chip-export-rule-review-4010974
365,2025-04-29 19:16:13,"Trump Officials Eye Changes To Biden’s Ai Chip Export Rule, Sources Say - Reuters",Investing.com,https://www.investing.com/news/pro/trump-officials-eye-changes-to-bidens-ai-chip-export-rule-sources-say--reuters-432SI-4010963
366,2025-04-29 18:40:47,Stocks set for worst 100 day start since Nixon as Trump injects semi-permanent uncertainty,Reuters,https://www.investing.com/news/stock-market-news/stocks-set-for-worst-100-day-start-since-nixon-as-trump-injects-semipermanent-uncertainty-4010937
367,2025-04-29 17:34:42,Humanoid robots seen as $5 trillion global opportunity at Morgan Stanley,Investing.com,https://www.investing.com/news/stock-market-news/humanoids-seen-as-5-trillion-global-opportunity-at-morgan-stanley-4010886
368,2025-04-29 14:27:02,Amkor Technology receives Investment Bank Analyst Rating Update,Investing.com,https://www.investing.com/news/pro/da-davidson-maintains-amkor-at-buy-with-a-price-target-of-3000-4009911
369,2025-04-29 12:39:07,"Rosenblatt upgrades Arista Networks on tariffs tailwind, played-out Sell thesis",Investing.com,https://www.investing.com/news/stock-market-news/rosenblatt-upgrades-arista-networks-on-tariffs-tailwind-playedout-sell-thesis-4010022
370,2025-04-29 10:33:05,Stifel maintains Buy rating and $350 target on Cadence stock,Investing.com,https://www.investing.com/news/analyst-ratings/stifel-maintains-buy-rating-and-350-target-on-cadence-stock-93CH-4009409
371,2025-04-29 10:27:53,"Nvidia, JNJ, Toyota chiefs among White House guests for investment event- report",Investing.com,https://www.investing.com/news/stock-market-news/nvidia-jnj-toyota-chiefs-among-white-house-guests-for-investment-event-report-4009378
372,2025-04-29 09:53:02,Cadence Design System Inc receives Investment Bank Analyst Rating Update,Investing.com,https://www.investing.com/news/pro/stifel-maintains-cadence-design-at-buy-with-a-price-target-of-35000-4009182
373,2025-04-29 07:28:41,Trump reportedly set to ease auto tariffs; earnings ahead - what’s moving markets,Investing.com,https://www.investing.com/news/economy-news/trump-reportedly-set-to-ease-auto-tariffs-earnings-ahead--whats-moving-markets-4008900
374,2025-04-29 04:35:56,"Morning Bid: Only 1,362 days of Trump 2.0 to go",Reuters,https://www.investing.com/news/economy-news/morning-bid-only-1362-days-of-trump-20-to-go-4008732
375,2025-04-29 00:30:43,"Trump to tout US investments from Nvidia, J&J, Hyundai, Toyota",Reuters,https://www.investing.com/news/stock-market-news/trump-to-tout-us-investments-from-nvidia-jj-hyundai-toyota-4008580
376,2025-04-28 23:21:31,"S&P 500 ekes out slight gain with data, megacap earnings eyed",Reuters,https://www.investing.com/news/stock-market-news/wall-st-mixed-in-start-to-busy-week-for-earnings-data-4007720
377,2025-04-28 22:30:50,Cadence raises annual forecasts on design software demand but tariff fears persist,Reuters,https://www.investing.com/news/stock-market-news/chip-design-software-maker-cadence-raises-annual-forecasts-on-steady-ai-demand-4008370
378,2025-04-28 21:42:40,IBM to invest $150 billion in US over next five years to aid quantum push,Reuters,https://www.investing.com/news/stock-market-news/ibm-to-invest-150-billion-in-us-over-next-five-years-4007398
379,2025-04-28 21:08:05,TSX gains lightly on Canada’s election day,Investing.com,https://www.investing.com/news/stock-market-news/tsx-futures-soft-amid-canadian-election-day-4007526
380,2025-04-28 20:35:04,U.S. stocks mixed at close of trade; Dow Jones Industrial Average up 0.28%,Investing.com,https://www.investing.com/news/stock-market-news/us-stocks-mixed-at-close-of-trade-dow-jones-industrial-average-up-028-4008304
